,movieId,title,plot
23,508,失乐园,本书是当代日本著名小说家渡边淳一的作品。作品讲述的是一场悲剧性的婚外恋，从一个侧面反映了都市生活和当代日本人的种种心态。作品情节生动曲折，真切感人，文字优美。本书在日本出版后曾长期雄踞畅销书排行榜榜首，改编成同名电影和电视剧上演后家喻户晓。 渡边淳一，1933年出生于日本北海道，札幌医科大学毕业并曾在整形外科专业担任讲师。1965年以《死化妆》获新潮同人杂志奖，1970年以《光与影》获直木奖
24,515,围城,《围城》是钱钟书所著的长篇小说。第一版于1947年由上海晨光出版公司出版。1949年之后，由于政治等方面的原因，本书长期无法在中国大陆和台湾重印，仅在香港出现过盗印本。1980年由作者重新修订之后，在中国大陆地区由人民文学出版社刊印。此后作者又曾小幅修改过几次。《围城》 自从出版以来，就受到许多人的推崇。由于1949年后长期无法重印，这本书逐渐淡出人们的视野。1960年代，旅美汉学家夏志清在《中国现代小说史》(A History of Modern Chinese Fiction)中对本书作出很高的评价，这才重新引起人们对它的关注。人们对它的评价一般集中在两方面，幽默的语言和对生活深刻的观察。从1990年代开始，也有人提出对本书的不同看法，认为这是一部被“拔高”的小说，并不是一部出色的作品。很多人认为这是一部幽默作品。除了各具特色的人物语言之外，作者夹叙其间的文字也显着机智与幽默。这是本书的一大特色。也有人认为这是作者卖弄文字，语言显得尖酸刻薄。但这一说法并不为大多数人接受。
25,516,西方哲学史（上卷）,本书是英国哲学家伯特兰·罗素（1872—1970）的重要代表作之一，根据其在美国讲学时的讲稿整理而成。在书中，罗素特别对他认为对西方哲学发展有着重要影响的历史事件多有着墨，力图将哲学家及其思想与之所处的时代与社会环境结合起来，形成了自己独特的见解。在哲学与社会生活的相互作用和密切联系中讲述西方哲学发展的历史，这也是本书区别于其他哲学史著作的特色之一。本书线索清晰，语言风趣，在我国印行多年，至今仍长销不衰，影响深广。
26,525,水浒传（全二册）,《水浒传》是我国第一部以农民起义为题材的长篇章回小说，是我国文学史上一座巍然屹立的丰碑，也是世界文学宝库中一颗光彩夺目的明珠。数百年来，它一直深受我国人民的喜爱，并被译为多种文字，成为我国流传最为广泛的古代长篇小说之一。     《水浒传》具体而生动地描写了以宋江为首的农民起义发生、发展直至失财的整个过程，揭露了封建社会的黑暗、腐朽和统治阶级的种种罪恶，热情歌颂了起义英雄的反抗精神和正义行动，塑造了一大批梁山好汉的光辉形象，形象地揭示了封建社会“官逼民反”的客观真理和农民起义失败的内在原因。
27,544,失败之书,《失败之书》是诗人北岛的散文集，这本散文是诗人在流浪的路上的一些采撷。诗人北岛说，散文和漂泊之间，按时髦的说法，有一种互文关系：散文是文字中的漂泊，而漂泊是地理与社会意义上的书写。在一九八九年到一九九三四年间，他曾住过七个国家，搬了十五次家，这就是一种散文语境。北岛自80年代末移居国外后，就开始了其漂泊的一生，在流浪中不断进行创作……
28,553,了不起的盖茨比,盖茨比为了久久地抱着的一个梦而付出了很高的代价。他死后，尼克发觉是汤姆暗中挑拨威尔逊去杀死盖茨比。他感到东部鬼影幢幢，世态炎凉，便决定回中西部老家去。这是一个简单的故事，却有着极悲凉的人生况味。
29,562,像少年啦飞驰,小说以第一人称的写作手法讲述了“我”的生活，为读者展示了一个颇具叛逆性的人物。 初涉社会，人物成长的过程中体会了社会的复杂和现实的残酷以及人心的不可探测，所以许多是作者的真实感受，是渗透阅历的写作。有失望、迷惘，但不断追求。
30,570,哈利·波特与火焰杯,《哈利·波特与火焰杯》是“哈利·波特”系列的第四部。 哈利·波特在霍格沃茨魔法学校经过三年的学习和磨炼，逐渐成长为一个出色的巫师。新学年开始前，哈利和好朋友罗恩，赫敏一起去观看精彩的魁地奇世界杯赛，无意间发现了消失十三年的黑魔标记。哈利的心头笼上了一团浓重的阴云，但三个少年依然拥有他们自己的伊甸园。然而，少男少女的心思是那样难以捉摸，三人之间的美好友情竟是那样一波三折，忽晴忽雨……哈利渴望与美丽的秋·张共同走进一个美丽的故事，但这个朦朦胧胧的憧憬却遭受了小小的失意。他要做一个普普通通的四年级魔法学生，可不幸的是，哈利注定永远都不可能平平常常——即使拿魔法界的标准来衡量。黑魔的阴影始终挥之不去，种种暗藏杀机的神秘事件将哈利一步步推向了伏地魔的魔爪。哈利渴望在百年不遇的三强争霸赛中战胜自我，完成三个惊险艰巨的魔法项目，谁知整个竞赛竟是一个天大的黑魔法阴谋。……
31,579,在细雨中呼喊,余华是获外国文学奖最多的一位中国当代作家。最近，余华的长篇小说《许三观卖血记》荣获美国巴恩斯－诺贝尔新发现图书奖，他还以另一部长篇小说《在细雨中呼喊》被法国文化交流部授予文学和艺术骑士勋章。 上海文艺出版社最近与余华合作，全新推出“余华作品系列”。作品系列共12册，完整收录了余华现有的作品，包括长篇、中篇和短篇小说以及随笔集，是目前余华唯一的一部作品总集<br>余华，浙江海盐人，海盐这个地方，是杭
32,605,封神演义,《封神演义》，俗称《封神榜》，又名《商周列国全传》、《武王伐纣外史》、《封神传》。全书共一百回。《封神演义》的原型最早可追溯至南宋的《武王伐纣白话文》，可能还参考了《商周演义》、《昆仑八仙东游记》，全书以武王伐纣、商周易代的历史为框架，叙写天上的神仙分成两派卷入这场斗争，支持武王的阐教，帮助纣王的为截教。双方祭宝斗法，几经较量，最后纣王失败自焚，姜子牙将双方战死的要人一一封神。成书年代不可确考，一般认为在明穆宗隆庆至明神宗万历之间。 全书内容以篇幅巨大、幻想之奇特而闻名于世。其内容依托商灭周兴的历史背景，用武王伐纣为时空线索，从女娲降香开书，到周武王姬发封列国诸侯结束。其中的哪吒闹海、姜子牙下山、文王访贤、三抢封神榜、众仙斗阵斗法等情节，展现了古人丰富的想象力：腾云驾雾、呼风唤雨、搬山移海、撒豆成兵、水遁、土遁、风火轮、火尖枪…… 日本江户时代书已出现翻译全本，鲁迅在《中国小说史略》中也有介绍。另外，《封神演义》使道教令人熟知。
33,635,丰乳肥臀,小说中通过母亲，含辛茹苦、艰难的抚育着一个又一个儿女，并且视上官金童为生命一般重要，其用意在于说明：人永远是宇宙中最宝贵的，生命具有无可争辩的意义，是第一本位的，“种”的繁衍生殖（即上官金童的重要与受宠）自然就具有无与伦比的重要意义。生命的承传、沿袭是人类赖以永恒存在的源泉。宇宙中的一切事物，因为有了生命的存在才显示了自身的价值和意义。小说也正是在这种意义上揭示了：人不仅是历史的主体，也是美的主体、生命的承传、延续是当最受到礼赞的。没有生命的宇宙和世界，无论美与丑、纯洁与肮脏、卑鄙与高尚，都不再具有意义。所以我们才悟得了《易传》中“天地之大德曰生”的真正含义。小说或作者的深刻性也就在于将这个似简单又普泛深刻的道理蕴含在母亲率领儿女们的顽强的求生保种的生命过程中。 那么生命的创造者－－母亲无疑要受到尊敬与赞美。母亲是无私，是爱，是奉献，是生命的载体。对母亲由衷的尊敬与感恩，也表明 了人们对生命的终极崇拜和热爱。由此我们似乎可以看出作者的母性意识或说女性意识在小说中起着主导作用。创造社会历史的可能是男性为主，创造生命历史的，或说人类历史的却是母亲生命源初的女性。这里似乎既体现了作家的心灵深沉着的恋母情结，而上官金童，作为作家思想意识的化身，他对母乳的依恋--恋乳证，在这里也找到了情感的回答，它源出于作家本人的一种情结。 小说主体仍然是展示生命的过程，讴歌生命的本体意义及母亲的伟大性。对于历史的再现与表现，以及城市生活的描写是为揭示人性之变曲，并提出问题，但不是小说的主旨。作者用笔仍然着力于刻划与表现讴歌的主题仍然是：生命、母亲、历史只是作为副线贯穿其中，着力突出的是历史的主体－－人。 纵观整篇小说，我们说这是一部具有相当力度与厚度的作品，它蕴含了作家对生命、母亲、历史的深沉思索，对于社会历史与时代问题的独特、新颖的思考与探索。具有很强的思想性与独创性。 大概由于小说篇幅太长，小说后部分在艺术手法上，显得有些尚欠锤练，不够圆熟，加之匆促收尾，读来未免使人觉得不如前部分和谐、完好，而有些迷乱，用语生硬，对魔幻现实主义这一手法运用不够圆熟。诚然，这样一部巨著，存在一些个别不足且是艺术手法上的，并不影响它整体的价值。
